summary_level,market,year,month,turnover_bucket,volume_ratio_20d_bucket,consecutive_limit_up_count,day0_turnover_bucket,day0_price_bucket,day0_volume_shock_bucket,prior_5d_return_bucket,prior_20d_return_bucket,event_count,day1_observation_count,avg_day0_return,median_day0_turnover_twd,median_day0_close,avg_consecutive_limit_up_count,avg_prior_consecutive_limit_up_count,first_limit_up_rate,day_minus1_positive_rate,avg_overnight_cost_bps,avg_daytrade_open_to_close_cost_bps,total_overnight_net_pnl,overnight_profit_factor,overnight_max_drawdown,total_daytrade_open_to_close_net_pnl,daytrade_open_to_close_profit_factor,daytrade_open_to_close_max_drawdown,mean_day1_open_gap,median_day1_open_gap,t_stat_day1_open_gap,p_value_day1_open_gap_gt_0,mean_day1_high_gap,median_day1_high_gap,t_stat_day1_high_gap,p_value_day1_high_gap_gt_0,mean_day1_low_gap,median_day1_low_gap,t_stat_day1_low_gap,p_value_day1_low_gap_gt_0,mean_day1_close_gap,median_day1_close_gap,t_stat_day1_close_gap,p_value_day1_close_gap_gt_0,mean_day1_open_to_close,median_day1_open_to_close,t_stat_day1_open_to_close,p_value_day1_open_to_close_gt_0,mean_day1_open_to_low,median_day1_open_to_low,t_stat_day1_open_to_low,p_value_day1_open_to_low_gt_0,mean_day1_open_to_high,median_day1_open_to_high,t_stat_day1_open_to_high,p_value_day1_open_to_high_gt_0,mean_overnight_net_return,median_overnight_net_return,t_stat_overnight_net_return,p_value_overnight_net_return_gt_0,mean_daytrade_net_open_to_close_return,median_daytrade_net_open_to_close_return,t_stat_daytrade_net_open_to_close_return,p_value_daytrade_net_open_to_close_return_gt_0,win_day1_open_gap_rate,win_overnight_net_rate,win_day1_open_to_close_rate,win_daytrade_net_open_to_close_rate
full_cross_section,TPEX,2026,2026-02,100m_200m,3_5,2,,100_200,2_5x,,,1,1,0.09965635738831624,108226720.0,160.0,2.0,1.0,0.0,1.0,47.492625000000004,32.82816455696203,-2759.882,0.0,-2759.882,-1518.685,0.0,-1518.685,-0.012499999999999956,-0.012499999999999956,,,0.06875000000000009,0.06875000000000009,,,-0.046875,-0.046875,,,-0.018750000000000044,-0.018750000000000044,,,-0.006329113924050667,-0.006329113924050667,,,-0.034810126582278444,-0.034810126582278444,,,0.08227848101265822,0.08227848101265822,,,-0.0172492625,-0.0172492625,,,-0.009611930379746836,-0.009611930379746836,,,0.0,0.0,0.0,0.0
full_cross_section,TPEX,2026,2026-02,100m_200m,3_5,2,,50_100,2_5x,,,1,1,0.0990990990990992,160733511.0,73.2,2.0,1.0,0.0,1.0,50.69651639344252,33.6540485312899,4728.9015,inf,0.0,1936.4888,inf,0.0,0.069672131147541,0.069672131147541,,,0.0997267759562841,0.0997267759562841,,,0.04918032786885229,0.04918032786885229,,,0.0997267759562841,0.0997267759562841,,,0.02809706257982114,0.02809706257982114,,,-0.019157088122605415,-0.019157088122605415,,,0.02809706257982114,0.02809706257982114,,,0.06460247950819673,0.06460247950819673,,,0.02473165772669221,0.02473165772669221,,,1.0,1.0,1.0,1.0
full_cross_section,TPEX,2026,2026-02,100m_200m,3_5,3,,50_100,2_5x,,,1,1,0.0997267759562841,156104714.0,80.5,3.0,2.0,0.0,1.0,48.367478260869575,35.10457564575645,410.6418,inf,0.0,6914.5998,inf,0.0,0.009937888198757738,0.009937888198757738,,,0.0993788819875776,0.0993788819875776,,,0.00496894409937898,0.00496894409937898,,,0.0993788819875776,0.0993788819875776,,,0.08856088560885622,0.08856088560885622,,,-0.004920049200491938,-0.004920049200491938,,,0.08856088560885622,0.08856088560885622,,,0.005101140372670807,0.005101140372670807,,,0.08505042804428044,0.08505042804428044,,,1.0,1.0,1.0,1.0
full_cross_section,TPEX,2026,2026-02,100m_200m,3_5,4,,50_100,2_5x,,,1,1,0.0993788819875776,174931493.0,88.5,4.0,3.0,0.0,1.0,48.068112994350294,33.92661781285229,-225.40280000000007,0.0,-225.40280000000007,3199.0709,inf,0.0,0.00225988700564983,0.00225988700564983,,,0.09943502824858763,0.09943502824858763,,,0.00225988700564983,0.00225988700564983,,,0.041807909604519855,0.041807909604519855,,,0.03945885005636973,0.03945885005636973,,,0.0,0.0,,,0.09695603156707988,0.09695603156707988,,,-0.0025469242937853115,-0.0025469242937853115,,,0.03606618827508456,0.03606618827508456,,,1.0,0.0,1.0,1.0
full_cross_section,TPEX,2026,2026-02,100m_200m,5_10,1,,100_200,5_10x,,,1,1,0.0981308411214954,140637423.0,117.5,1.0,0.0,1.0,1.0,47.64817021276596,32.56815450643776,-1559.866,0.0,-1559.866,-2379.419,0.0,-2379.419,-0.008510638297872353,-0.008510638297872353,,,0.029787234042553123,0.029787234042553123,,,-0.025531914893617058,-0.025531914893617058,,,-0.025531914893617058,-0.025531914893617058,,,-0.01716738197424894,-0.01716738197424894,,,-0.01716738197424894,-0.01716738197424894,,,0.03862660944205998,0.03862660944205998,,,-0.013275455319148937,-0.013275455319148937,,,-0.020424197424892702,-0.020424197424892702,,,0.0,0.0,0.0,0.0
full_cross_section,TPEX,2026,2026-02,100m_200m,5_10,1,,200_500,5_10x,,,1,1,0.0997876857749469,147534018.0,259.0,1.0,0.0,1.0,0.0,49.635945945945906,32.35803703703705,9714.429,inf,0.0,-7873.667,0.0,-7873.667,0.042471042471042386,0.042471042471042386,,,0.055984555984555984,0.055984555984555984,,,-0.019305019305019266,-0.019305019305019266,,,0.015444015444015413,0.015444015444015413,,,-0.025925925925925908,-0.025925925925925908,,,-0.059259259259259234,-0.059259259259259234,,,0.012962962962963065,0.012962962962963065,,,0.03750744787644788,0.03750744787644788,,,-0.02916172962962963,-0.02916172962962963,,,1.0,1.0,0.0,0.0
full_cross_section,TPEX,2026,2026-02,100m_200m,>=10,1,,20_50,>=10x,,,1,1,0.09912536443148712,186416868.0,37.7,1.0,0.0,1.0,1.0,52.74535809018564,35.075,2101.15,inf,0.0,9.699999999999989,inf,0.0,0.06100795755968158,0.06100795755968158,,,0.07559681697612719,0.07559681697612719,,,0.029177718832890998,0.029177718832890998,,,0.0649867374005304,0.0649867374005304,,,0.00374999999999992,0.00374999999999992,,,-0.030000000000000027,-0.030000000000000027,,,0.013749999999999929,0.013749999999999929,,,0.055733421750663134,0.055733421750663134,,,0.00024249999999999971,0.00024249999999999971,,,1.0,1.0,1.0,1.0
full_cross_section,TPEX,2026,2026-02,100m_200m,>=10,3,,20_50,>=10x,,,1,1,0.09931506849315075,141458001.0,32.1,3.0,2.0,0.0,1.0,54.532710280373806,37.529411764705905,1724.95,inf,0.0,1172.4,inf,0.0,0.05919003115264787,0.05919003115264787,,,0.09968847352024901,0.09968847352024901,,,0.05607476635514019,0.05607476635514019,,,0.09968847352024901,0.09968847352024901,,,0.03823529411764692,0.03823529411764692,,,-0.002941176470588225,-0.002941176470588225,,,0.03823529411764692,0.03823529411764692,,,0.053736760124610594,0.053736760124610594,,,0.03448235294117647,0.03448235294117647,,,1.0,1.0,1.0,1.0
full_cross_section,TPEX,2026,2026-02,100m_200m,>=10,4,,20_50,>=10x,,,1,1,0.09968847352024901,180977387.0,35.3,4.0,3.0,0.0,1.0,53.066572237960365,34.689608636977034,1562.675,inf,0.0,-2178.525,0.0,-2178.525,0.049575070821529676,0.049575070821529676,,,0.07648725212464602,0.07648725212464602,,,-0.08356940509915001,-0.08356940509915001,,,-0.008498583569405027,-0.008498583569405027,,,-0.055330634278002666,-0.055330634278002666,,,-0.12685560053981093,-0.12685560053981093,,,0.025641025641025772,0.025641025641025772,,,0.04426841359773371,0.04426841359773371,,,-0.058799595141700405,-0.058799595141700405,,,1.0,1.0,0.0,0.0
full_cross_section,TPEX,2026,2026-02,200m_500m,2_3,1,,100_200,2_5x,,,3,3,0.09893406539051293,258542633.0,161.0,1.0,0.0,1.0,0.0,48.324167950391875,34.866913992869875,1614.192,1.6825369341119418,-2364.9885,37264.035,inf,0.0,0.008827082595329014,0.00990099009900991,0.9220937415109095,0.17823984059097417,0.09735089827446892,0.0990099009900991,52.7199141064135,0.0,-0.0007193265910441967,0.0033003300330032292,-0.044828608124717555,0.5178780389886177,0.08816816181900518,0.0990099009900991,7.995847251490863,6.434292106314987e-16,0.07865418894830656,0.07499999999999996,16.266762943451866,8.495279449409866e-60,-0.009586056644880178,-0.006535947712418277,-1.4538009210011953,0.9269992459607423,0.08791344820756586,0.08823529411764697,10.132566196003618,1.9805739660815024e-24,0.003994665800289798,0.005064386138613861,0.41892372774517117,0.33763593771832645,0.07516749754901961,0.071522075,15.583051173778873,4.745701477560852e-55,0.6666666666666666,0.6666666666666666,1.0,1.0
full_cross_section,TPEX,2026,2026-02,200m_500m,2_3,1,,200_500,2_5x,,,2,2,0.09912619083814733,265698675.5,438.0,1.0,0.0,1.0,0.5,49.15838282078469,33.97041039555009,24185.8305,13.461841846958276,-1940.7910000000002,32431.7945,inf,0.0,0.03022269353128315,0.03022269353128315,1.0,0.15865525393145705,0.09319204547986792,0.09319204547986792,17.164413326895467,2.4520662173613746e-66,0.012637520366712174,0.012637520366712174,0.910903250188961,0.18117317650889178,0.07217189439589344,0.07217189439589344,6.219950293718909,2.486562014410752e-10,0.04128430160692209,0.04128430160692209,2.1408243061342263,0.016144104542178156,-0.016618046971569878,-0.016618046971569878,-1.0803600128576054,0.8600090524505652,0.06188133498145865,0.06188133498145865,2.390963797879454,0.008402104871858381,0.025306855249204667,0.025306855249204667,0.8406237146705179,0.20027938452109992,0.03788726056736712,0.03788726056736712,1.9693931080704918,0.024453983282814826,0.5,0.5,1.0,1.0
full_cross_section,TPEX,2026,2026-02,200m_500m,2_3,1,,20_50,2_5x,,,2,2,0.09933802064059871,283763072.5,35.400000000000006,1.0,0.0,1.0,1.0,53.382842003198064,37.22374239911553,2875.425,inf,0.0,1730.875,inf,0.0,0.03826166093967953,0.03826166093967953,1.2445704800110688,0.10664483852949862,0.06763089851325133,0.06763089851325133,2.1189873417721485,0.01704576836307315,-0.003750893069778549,-0.003750893069778549,-0.39873417721519266,0.6549554589639918,0.06575119926513107,0.06575119926513107,1.9455140304517426,0.02585657137002713,0.02641257995735613,0.02641257995735613,12.234567901234213,1.015916072866238e-34,-0.03989082365948038,-0.03989082365948038,-2.059579022475922,0.9802805983167351,0.02827825159914721,0.02827825159914721,96.45454545453464,0.0,0.03292337673935971,0.03292337673935971,1.064287828931654,0.1435991649499879,0.022690205717444525,0.022690205717444525,9.158438074990066,2.6326936612815662e-20,1.0,1.0,1.0,1.0
full_cross_section,TPEX,2026,2026-02,200m_500m,2_3,2,,100_200,2_5x,,,3,3,0.09875370780106955,367487666.0,166.5,2.0,1.0,0.0,1.0,49.06372860246924,32.93182730923695,9686.157,8.468599197713038,-1296.9175,-2096.6815,0.3995151286033312,-2096.6815,0.027795039817113176,0.02824858757062154,1.5746303562393855,0.05767089584727354,0.07733373894193758,0.08192090395480234,7.273086062865819,1.7568315161294243e-13,-0.0041821482499448575,0.0,-0.47699733979477144,0.6833179920321242,0.025683547165612608,0.039548022598870025,1.470793940235204,0.07067342587019695,-0.0020080321285140443,-0.0060240963855421326,-0.30174662980461747,0.618577390680596,-0.03074937111081692,-0.019230769230769273,-2.540753090086103,0.9944692998031233,0.04846859967341902,0.052197802197802234,5.990369764994811,1.0468223731833148e-09,0.022888666956866203,0.023340446327683617,1.3017525677714992,0.09650049154035915,-0.005301214859437751,-0.009307644578313254,-0.7985282807628912,0.7877180058572518,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333
full_cross_section,TPEX,2026,2026-02,200m_500m,3_5,1,,200_500,2_5x,,,1,1,0.10000000000000009,251813783.0,363.0,1.0,0.0,1.0,1.0,50.880082644628175,32.91848717948717,25153.053,inf,0.0,-2283.821,0.0,-2283.821,0.07438016528925617,0.07438016528925617,,,0.09917355371900816,0.09917355371900816,,,0.016528925619834656,0.016528925619834656,,,0.07162534435261714,0.07162534435261714,,,-0.002564102564102555,-0.002564102564102555,,,-0.05384615384615388,-0.05384615384615388,,,0.023076923076922995,0.023076923076922995,,,0.06929215702479338,0.06929215702479338,,,-0.0058559512820512815,-0.0058559512820512815,,,1.0,1.0,0.0,0.0
full_cross_section,TPEX,2026,2026-02,200m_500m,3_5,1,,50_100,2_5x,,,1,1,0.10000000000000009,224673321.0,79.2,1.0,0.0,1.0,1.0,48.71844696969699,33.81236679058243,1114.1499,inf,0.0,2527.1342,inf,0.0,0.018939393939394034,0.018939393939394034,,,0.0984848484848484,0.0984848484848484,,,-0.011363636363636465,-0.011363636363636465,,,0.05429292929292928,0.05429292929292928,,,0.03469640644361838,0.03469640644361838,,,-0.029739776951672958,-0.029739776951672958,,,0.07806691449814118,0.07806691449814118,,,0.01406754924242424,0.01406754924242424,,,0.0313151697645601,0.0313151697645601,,,1.0,1.0,1.0,1.0
full_cross_section,TPEX,2026,2026-02,200m_500m,3_5,1,,>=500,2_5x,,,1,1,0.09925925925925916,487407772.0,742.0,1.0,0.0,1.0,1.0,50.50226415094339,33.76954430379751,44252.732,inf,0.0,23332.206,inf,0.0,0.06469002695417791,0.06469002695417791,,,0.09973045822102433,0.09973045822102433,,,0.05121293800539073,0.05121293800539073,,,0.09973045822102433,0.09973045822102433,,,0.032911392405063244,0.032911392405063244,,,-0.012658227848101222,-0.012658227848101222,,,0.032911392405063244,0.032911392405063244,,,0.05963980053908356,0.05963980053908356,,,0.029534437974683542,0.029534437974683542,,,1.0,1.0,1.0,1.0
full_cross_section,TPEX,2026,2026-02,200m_500m,3_5,2,,20_50,2_5x,,,1,1,0.09954751131221706,328731356.0,48.6,2.0,1.0,0.0,1.0,51.956090534979325,32.980000000000004,4547.4934,inf,0.0,-176.1132,0.0,-176.1132,0.09876543209876543,0.09876543209876543,,,0.09876543209876543,0.09876543209876543,,,0.09670781893004099,0.09670781893004099,,,0.09876543209876543,0.09876543209876543,,,0.0,0.0,,,-0.0018726591760299671,-0.0018726591760299671,,,0.0,0.0,,,0.0935698230452675,0.0935698230452675,,,-0.003298,-0.003298,,,1.0,1.0,0.0,0.0
full_cross_section,TPEX,2026,2026-02,200m_500m,3_5,2,,50_100,2_5x,,,1,1,0.09959623149394359,217771805.0,81.7,2.0,1.0,0.0,1.0,51.36835985312116,31.034864864864787,6680.3205,inf,0.0,-7475.5896,0.0,-7475.5896,0.08690330477356167,0.08690330477356167,,,0.09424724602203183,0.09424724602203183,,,-0.030599755201958345,-0.030599755201958345,,,-0.001223990208078396,-0.001223990208078396,,,-0.08108108108108114,-0.08108108108108114,,,-0.108108108108108,-0.108108108108108,,,0.006756756756756799,0.006756756756756799,,,0.0817664687882497,0.0817664687882497,,,-0.08418456756756756,-0.08418456756756756,,,1.0,1.0,0.0,0.0
full_cross_section,TPEX,2026,2026-02,200m_500m,5_10,4,,100_200,5_10x,,,1,1,0.09821428571428581,243301881.0,123.0,4.0,3.0,0.0,1.0,51.466910569105686,31.368731343283663,10366.957,inf,0.0,-9420.341,0.0,-9420.341,0.08943089430894302,0.08943089430894302,,,0.09756097560975618,0.09756097560975618,,,0.008130081300812941,0.008130081300812941,,,0.016260162601626105,0.016260162601626105,,,-0.06716417910447758,-0.06716417910447758,,,-0.07462686567164178,-0.07462686567164178,,,0.00746268656716409,0.00746268656716409,,,0.08428420325203252,0.08428420325203252,,,-0.07030105223880598,-0.07030105223880598,,,1.0,1.0,0.0,0.0
full_cross_section,TPEX,2026,2026-02,200m_500m,>=10,1,,100_200,>=10x,,,1,1,0.10000000000000009,434061570.0,132.0,1.0,0.0,1.0,1.0,46.65079545454545,33.262235294117644,-5115.7905,0.0,-5115.7905,1075.9065,inf,0.0,-0.03409090909090906,-0.03409090909090906,,,0.04924242424242431,0.04924242424242431,,,-0.037878787878787845,-0.037878787878787845,,,-0.022727272727272707,-0.022727272727272707,,,0.0117647058823529,0.0117647058823529,,,-0.0039215686274509665,-0.0039215686274509665,,,0.08627450980392148,0.08627450980392148,,,-0.038755988636363634,-0.038755988636363634,,,0.008438482352941177,0.008438482352941177,,,0.0,0.0,1.0,1.0
full_cross_section,TPEX,2026,2026-02,200m_500m,>=10,1,,20_50,>=10x,,,1,1,0.09925093632958815,405285115.0,29.35,1.0,0.0,1.0,0.0,56.0732538330494,35.44585987261151,1885.425,inf,0.0,-3711.3,0.0,-3711.3,0.06984667802385003,0.06984667802385003,,,0.08006814310051102,0.08006814310051102,,,-0.06303236797274281,-0.06303236797274281,,,-0.05281090289608181,-0.05281090289608181,,,-0.1146496815286624,-0.1146496815286624,,,-0.12420382165605093,-0.12420382165605093,,,0.009554140127388644,0.009554140127388644,,,0.06423935264054514,0.06423935264054514,,,-0.11819426751592357,-0.11819426751592357,,,1.0,1.0,0.0,0.0
full_cross_section,TPEX,2026,2026-02,500m_1b,2_3,1,,100_200,2_5x,,,1,1,0.09865470852017943,777116565.0,122.5,1.0,0.0,1.0,0.0,50.68542857142852,33.62095419847326,7879.1035,inf,0.0,3059.5655,inf,0.0,0.06938775510204076,0.06938775510204076,,,0.09795918367346945,0.09795918367346945,,,0.02857142857142847,0.02857142857142847,,,0.09795918367346945,0.09795918367346945,,,0.026717557251908497,0.026717557251908497,,,-0.03816793893129766,-0.03816793893129766,,,0.026717557251908497,0.026717557251908497,,,0.06431921224489796,0.06431921224489796,,,0.02335546183206107,0.02335546183206107,,,1.0,1.0,1.0,1.0
full_cross_section,TPEX,2026,2026-02,500m_1b,2_3,1,,>=500,2_5x,,,2,2,0.09770353461990733,821121630.5,1152.5,1.0,0.0,1.0,0.5,49.994781764255684,33.163831417624515,93531.215,75.41450160912404,-1256.8950000000004,12003.84,4.293876173411007,-3644.290000000001,0.05167432070417144,0.05167432070417144,1.0804160832166432,0.1399784685197144,0.08436662839647913,0.08436662839647913,5.573957016434889,1.2450860026572737e-08,0.05167432070417144,0.05167432070417144,1.0804160832166432,0.1399784685197144,0.059366628396479104,0.059366628396479104,1.4791418355184722,0.06955120550676215,0.007662835249042099,0.007662835249042099,1.0000000000000002,0.158655253931457,0.0,0.0,,,0.03256704980842917,0.03256704980842917,1.0000000000000002,0.158655253931457,0.04667484252774588,0.04667484252774588,0.9797059589510334,0.16361564190535155,0.004346452107279694,0.004346452107279694,0.5685760138572435,0.28482195324033915,1.0,0.5,0.5,0.5
full_cross_section,TPEX,2026,2026-02,500m_1b,2_3,2,,50_100,2_5x,,,1,1,0.09900990099009888,779815355.0,66.6,2.0,1.0,0.0,1.0,47.51165165165165,32.578951367781166,-1116.4276,0.0,-1116.4276,-1314.3695,0.0,-1314.3695,-0.012012012012011963,-0.012012012012011963,,,-0.012012012012011963,-0.012012012012011963,,,-0.09909909909909898,-0.09909909909909898,,,-0.028528528528528385,-0.028528528528528385,,,-0.01671732522796343,-0.01671732522796343,,,-0.08814589665653494,-0.08814589665653494,,,0.0,0.0,,,-0.016763177177177176,-0.016763177177177176,,,-0.01997522036474164,-0.01997522036474164,,,0.0,0.0,0.0,0.0
full_cross_section,TPEX,2026,2026-02,500m_1b,2_3,3,,>=500,2_5x,,,1,1,0.09926470588235303,616467993.0,897.0,3.0,2.0,0.0,1.0,48.54507246376812,31.266428571428555,8645.507,inf,0.0,-67845.245,0.0,-67845.245,0.01449275362318847,0.01449275362318847,,,0.0758082497212933,0.0758082497212933,,,-0.0746934225195095,-0.0746934225195095,,,-0.05797101449275366,-0.05797101449275366,,,-0.0714285714285714,-0.0714285714285714,,,-0.08791208791208793,-0.08791208791208793,,,0.06043956043956045,0.06043956043956045,,,0.009638246376811594,0.009638246376811594,,,-0.07455521428571428,-0.07455521428571428,,,1.0,1.0,0.0,0.0
full_cross_section,TPEX,2026,2026-02,500m_1b,3_5,1,,200_500,2_5x,,,1,1,0.09819121447028434,601170627.0,212.5,1.0,0.0,1.0,1.0,51.190941176470496,30.78960869565217,16412.1925,inf,0.0,-21708.161,0.0,-21708.161,0.08235294117647052,0.08235294117647052,,,0.08235294117647052,0.08235294117647052,,,-0.04470588235294115,-0.04470588235294115,,,-0.016470588235294126,-0.016470588235294126,,,-0.09130434782608698,-0.09130434782608698,,,-0.11739130434782608,-0.11739130434782608,,,0.0,0.0,,,0.07723384705882354,0.07723384705882354,,,-0.09438330869565217,-0.09438330869565217,,,1.0,1.0,0.0,0.0
full_cross_section,TPEX,2026,2026-02,500m_1b,3_5,1,,50_100,2_5x,,,1,1,0.09984152139461178,636427090.0,69.4,1.0,0.0,1.0,0.0,49.496902017291056,34.37747572815536,2356.4915,inf,0.0,3952.1384,inf,0.0,0.03890489913544659,0.03890489913544659,,,0.09942363112391917,0.09942363112391917,,,0.03746397694524495,0.03746397694524495,,,0.09942363112391917,0.09942363112391917,,,0.058252427184465994,0.058252427184465994,,,-0.001386962552010984,-0.001386962552010984,,,0.058252427184465994,0.058252427184465994,,,0.03395520893371758,0.03395520893371758,,,0.054814679611650485,0.054814679611650485,,,1.0,1.0,1.0,1.0
full_cross_section,TPEX,2026,2026-02,500m_1b,3_5,2,,100_200,2_5x,,,1,1,0.09936575052854124,532725217.0,104.0,2.0,1.0,0.0,1.0,49.29216346153845,34.43055813953488,2987.3615,inf,0.0,6129.8715,inf,0.0,0.033653846153846256,0.033653846153846256,,,0.09615384615384626,0.09615384615384626,,,0.0,0.0,,,0.09615384615384626,0.09615384615384626,,,0.0604651162790697,0.0604651162790697,,,-0.032558139534883734,-0.032558139534883734,,,0.0604651162790697,0.0604651162790697,,,0.028724629807692307,0.028724629807692307,,,0.05702206046511628,0.05702206046511628,,,1.0,1.0,1.0,1.0
full_cross_section,TPEX,2026,2026-02,500m_1b,3_5,2,,20_50,2_5x,,,1,1,0.09888059701492535,848106989.0,29.45,2.0,1.0,0.0,1.0,53.760611205432944,37.97297297297296,-8.325000000000017,0.0,-8.325000000000017,-912.4,0.0,-912.4,0.005093378607810006,0.005093378607810006,,,0.06621392190152808,0.06621392190152808,,,-0.0458404074702885,-0.0458404074702885,,,-0.022071307300509324,-0.022071307300509324,,,-0.027027027027027084,-0.027027027027027084,,,-0.05067567567567566,-0.05067567567567566,,,0.060810810810810745,0.060810810810810745,,,-0.0002826825127334471,-0.0002826825127334471,,,-0.030824324324324325,-0.030824324324324325,,,1.0,0.0,0.0,0.0
full_cross_section,TPEX,2026,2026-02,500m_1b,5_10,2,,>=500,5_10x,,,1,1,0.09973045822102433,953977623.0,816.0,2.0,1.0,0.0,1.0,50.79912990196084,33.58317714285713,54854.791,inf,0.0,19061.472,inf,0.0,0.07230392156862742,0.07230392156862742,,,0.09926470588235303,0.09926470588235303,,,0.03921568627450989,0.03921568627450989,,,0.09926470588235303,0.09926470588235303,,,0.025142857142857133,0.025142857142857133,,,-0.030857142857142805,-0.030857142857142805,,,0.025142857142857133,0.025142857142857133,,,0.06722400857843137,0.06722400857843137,,,0.02178453942857143,0.02178453942857143,,,1.0,1.0,1.0,1.0
full_cross_section,TPEX,2026,2026-02,>=1b,2_3,1,,200_500,2_5x,,,4,4,0.09942982011545815,1391050051.0,400.25,1.0,0.0,1.0,0.75,47.37002176801741,34.21285882983227,-30994.0115,0.03665930516630496,-31137.6165,84647.455,13.124359853225664,-6981.601999999999,-0.015644478891577163,-0.013873125896586347,-1.2677952980064504,0.897564469114805,0.05755609849176008,0.07357376166153595,2.1812831563926265,0.014581239732679096,-0.029364007978386703,-0.02638597961178607,-1.7362338018399066,0.95873874860709,0.03511301129662481,0.05166698505256495,0.9700497670498363,0.16601084303790753,0.05139053063077295,0.04619598908933109,1.5513683749305702,0.06040671477307752,-0.01410176823697476,-0.01264497948545179,-2.3600688287083122,0.9908642276701921,0.07430489824017628,0.06801810179158141,3.2732984989741967,0.000531500765166306,-0.020381481068378893,-0.018617034578715518,-1.6581369561471322,0.9513550869509545,0.04796924474778973,0.04278716491150579,1.451569508701435,0.07331067103708737,0.5,0.25,0.75,0.75
full_cross_section,TPEX,2026,2026-02,>=1b,2_3,1,,20_50,2_5x,,,1,1,0.09865470852017943,1156896979.0,24.5,1.0,0.0,1.0,0.0,57.612244897959215,41.968503937007895,758.85,inf,0.0,1443.4,inf,0.0,0.03673469387755102,0.03673469387755102,,,0.09999999999999987,0.09999999999999987,,,0.03265306122448974,0.03265306122448974,,,0.09999999999999987,0.09999999999999987,,,0.06102362204724421,0.06102362204724421,,,-0.00393700787401563,-0.00393700787401563,,,0.06102362204724421,0.06102362204724421,,,0.030973469387755102,0.030973469387755102,,,0.05682677165354331,0.05682677165354331,,,1.0,1.0,1.0,1.0
full_cross_section,TPEX,2026,2026-02,>=1b,2_3,1,,>=500,2_5x,,,2,2,0.0972448351966424,2498499078.5,821.0,1.0,0.0,1.0,1.0,45.18365476279922,34.425716949874996,-128406.53700000001,0.0,-128406.53700000001,63818.210999999996,inf,0.0,-0.07171954955631799,-0.07171954955631799,-12.143462897526405,1.0,0.03611229370664393,0.03611229370664393,0.7249874308697829,0.2342298706997708,-0.07583080814404847,-0.07583080814404847,-11.921259842519662,1.0,-0.01551008823553962,-0.01551008823553962,-0.32034482758620647,0.6256465276913826,0.060263315959776076,0.060263315959776076,1.3270400000000002,0.09224772560445195,-0.004432194687179092,-0.004432194687179092,-8.551401869158846,1.0,0.11586677258723921,0.11586677258723921,2.488555971702041,0.006413152291187684,-0.0762379150325979,-0.0762379150325979,-12.959034066049677,1.0,0.05682074426478852,0.05682074426478852,1.2542411088467902,0.10487719102295753,0.0,0.0,1.0,1.0
full_cross_section,TPEX,2026,2026-02,>=1b,2_3,2,,>=500,2_5x,,,1,1,0.09895833333333326,1709070643.0,633.0,2.0,1.0,0.0,1.0,51.67573459715635,33.08385281385282,56728.926,inf,0.0,707.2889999999998,inf,0.0,0.09478672985782,0.09478672985782,,,0.09952606635071093,0.09952606635071093,,,0.07582938388625582,0.07582938388625582,,,0.09952606635071093,0.09952606635071093,,,0.0043290043290042934,0.0043290043290042934,,,-0.017316017316017285,-0.017316017316017285,,,0.0043290043290042934,0.0043290043290042934,,,0.08961915639810426,0.08961915639810426,,,0.0010206190476190473,0.0010206190476190473,,,1.0,1.0,1.0,1.0
full_cross_section,TPEX,2026,2026-02,>=1b,2_3,3,,>=500,2_5x,,,1,1,0.09954751131221728,1181906570.0,1215.0,3.0,2.0,0.0,1.0,47.01728395061728,35.00447257383965,-35712.6,0.0,-35712.6,95851.97,inf,0.0,-0.024691358024691357,-0.024691358024691357,,,0.09876543209876543,0.09876543209876543,,,-0.024691358024691357,-0.024691358024691357,,,0.057613168724279795,0.057613168724279795,,,0.08438818565400852,0.08438818565400852,,,0.0,0.0,,,0.12658227848101267,0.12658227848101267,,,-0.029393086419753085,-0.029393086419753085,,,0.08088773839662447,0.08088773839662447,,,0.0,0.0,1.0,1.0
full_cross_section,TPEX,2026,2026-02,>=1b,2_3,4,,200_500,2_5x,,,1,1,0.0992366412213741,1778990759.0,216.0,4.0,3.0,0.0,1.0,46.53592592592591,33.49901442307693,-9005.176,0.0,-9005.176,3803.2205,inf,0.0,-0.03703703703703709,-0.03703703703703709,,,0.0092592592592593,0.0092592592592593,,,-0.05092592592592593,-0.05092592592592593,,,-0.01620370370370372,-0.01620370370370372,,,0.02163461538461542,0.02163461538461542,,,-0.014423076923076872,-0.014423076923076872,,,0.04807692307692313,0.04807692307692313,,,-0.041690629629629626,-0.041690629629629626,,,0.01828471394230769,0.01828471394230769,,,0.0,0.0,1.0,1.0
