market,min_turnover_twd,min_volume_ratio_20d,market_regime_filter,ranking_method,momentum_cap,weak_sector_handling,strategy_name,family,config_hash,correlation_with_champion_daily_returns,combined_total_net_pnl,combined_final_equity,combined_total_return,combined_cagr_like,combined_max_drawdown_twd,combined_max_drawdown_pct,combined_daily_sharpe_like,combined_improves_cagr,combined_improves_drawdown,diversification_score,robust_score
BOTH,500000000.0,1.2,avoid_weak_day,fill_quality_score,30_80,technology_industrials_only,focused_challenger_b30de683,closed_limit_up_with_market_regime_filter,eb16b1e2e2fd,0.8627789142434664,5120502.295925452,7120502.295925452,2.560251147962726,0.6790342501952855,-99290.28564496618,-0.013904026466463687,7.953902308073136,False,True,0.14645164336468888,10.474521837827673
TPEX,500000000.0,2.0,avoid_weak_day,fill_quality_score,30_80,technology_industrials_only,focused_challenger_9abd6762,closed_limit_up_with_market_regime_filter,4fd5899d73d2,0.8627789142434664,5120502.295925452,7120502.295925452,2.560251147962726,0.6790342501952855,-99290.28564496618,-0.013904026466463687,7.953902308073136,False,True,0.14645164336468888,10.474521837827673
BOTH,500000000.0,2.0,avoid_weak_day,fill_quality_score,30_80,technology_industrials_only,focused_challenger_3ac2d6f7,closed_limit_up_with_market_regime_filter,0160062dd756,0.8627789142434664,5120502.295925452,7120502.295925452,2.560251147962726,0.6790342501952855,-99290.28564496618,-0.013904026466463687,7.953902308073136,False,True,0.14645164336468888,10.474521837827673
TPEX,500000000.0,1.2,avoid_weak_day,fill_quality_score,30_80,technology_industrials_only,focused_challenger_2641565e,closed_limit_up_with_market_regime_filter,bb379e6bc18d,0.8627789142434664,5120502.295925452,7120502.295925452,2.560251147962726,0.6790342501952855,-99290.28564496618,-0.013904026466463687,7.953902308073136,False,True,0.14645164336468888,10.474521837827673
TPEX,500000000.0,1.5,avoid_weak_day,fill_quality_score,30_80,technology_industrials_only,focused_challenger_88af88e4,closed_limit_up_with_market_regime_filter,7b44143b3a59,0.8627789142434664,5120502.295925452,7120502.295925452,2.560251147962726,0.6790342501952855,-99290.28564496618,-0.013904026466463687,7.953902308073136,False,True,0.14645164336468888,10.474521837827673
BOTH,500000000.0,1.5,avoid_weak_day,fill_quality_score,30_80,technology_industrials_only,focused_challenger_62f15ae8,closed_limit_up_with_market_regime_filter,2cb153e142fb,0.8627789142434664,5120502.295925452,7120502.295925452,2.560251147962726,0.6790342501952855,-99290.28564496618,-0.013904026466463687,7.953902308073136,False,True,0.14645164336468888,10.474521837827673
TPEX,500000000.0,1.5,avoid_weak_day,volume_ratio_20d,20_60,avoid_healthcare_materials_semiconductor_cap_25,focused_challenger_a87feccf,closed_limit_up_with_market_regime_filter,7e271276f5fb,0.7985968835150835,4415408.5671837805,6415408.5671837805,2.20770428359189,0.6090820364080214,-88887.28010042757,-0.01380925711685989,8.058580899379644,False,True,0.21072844344267558,9.619437645532997
TPEX,500000000.0,2.0,avoid_weak_day,volume_ratio_20d,20_60,avoid_healthcare_materials_semiconductor_cap_25,focused_challenger_3e75852c,closed_limit_up_with_market_regime_filter,44129ab5a1dd,0.7985968835150835,4415408.5671837805,6415408.5671837805,2.20770428359189,0.6090820364080214,-88887.28010042757,-0.01380925711685989,8.058580899379644,False,True,0.21072844344267558,9.619437645532997
TPEX,500000000.0,1.2,avoid_weak_day,volume_ratio_20d,20_60,avoid_healthcare_materials_semiconductor_cap_25,focused_challenger_3dcfe8ff,closed_limit_up_with_market_regime_filter,41f9c5d014b9,0.7985968835150835,4415408.5671837805,6415408.5671837805,2.20770428359189,0.6090820364080214,-88887.28010042757,-0.01380925711685989,8.058580899379644,False,True,0.21072844344267558,9.619437645532997
TPEX,500000000.0,2.0,avoid_weak_day,volume_ratio_20d,30_80,avoid_healthcare_materials,focused_challenger_fe5e8eea,closed_limit_up_with_market_regime_filter,7b24599e01dc,0.8623153799045493,5119501.947170516,7119501.947170516,2.559750973585258,0.6789379813843677,-103582.26656561252,-0.014498367541847,7.9701018801456485,False,True,0.14632083662822268,10.445421673948621
TPEX,500000000.0,1.2,avoid_weak_day,volume_ratio_20d,30_80,avoid_healthcare_materials,focused_challenger_302d57ae,closed_limit_up_with_market_regime_filter,d0b59e7230a0,0.8623153799045493,5119501.947170516,7119501.947170516,2.559750973585258,0.6789379813843677,-103582.26656561252,-0.014498367541847,7.9701018801456485,False,True,0.14632083662822268,10.445421673948621
TPEX,500000000.0,1.5,avoid_weak_day,volume_ratio_20d,30_80,avoid_healthcare_materials,focused_challenger_ae71d98c,closed_limit_up_with_market_regime_filter,e14c6edb839a,0.8623153799045493,5119501.947170516,7119501.947170516,2.559750973585258,0.6789379813843677,-103582.26656561252,-0.014498367541847,7.9701018801456485,False,True,0.14632083662822268,10.445421673948621
TPEX,500000000.0,2.0,avoid_weak_day,composite_score,30_80,technology_industrials_only,focused_challenger_5e42bb6a,closed_limit_up_with_market_regime_filter,19f3464f0ca9,0.8623327031149688,5093250.079138395,7093250.079138395,2.546625039569198,0.6764087588583427,-99034.17989067733,-0.013921801543715053,7.951777062465442,False,True,0.14688007941593514,10.421959847178742
BOTH,500000000.0,2.0,avoid_weak_day,day0_turnover_twd,30_80,technology_industrials_only,focused_challenger_044e5e98,closed_limit_up_with_market_regime_filter,5c558099658b,0.8614489777535422,5091075.2000710955,7091075.2000710955,2.545537600035548,0.6761989729243858,-99013.85676921904,-0.013923242601908357,7.955701948311655,False,True,0.1477623637191684,10.431337848175598
TPEX,500000000.0,2.0,avoid_weak_day,day0_turnover_twd,30_80,technology_industrials_only,focused_challenger_e3cec202,closed_limit_up_with_market_regime_filter,7a39ed7dc3c1,0.8614489777535422,5091075.2000710955,7091075.2000710955,2.545537600035548,0.6761989729243858,-99013.85676921904,-0.013923242601908357,7.955701948311655,False,True,0.1477623637191684,10.431337848175598
BOTH,500000000.0,1.5,avoid_weak_day,composite_score,30_80,technology_industrials_only,focused_challenger_439c0656,closed_limit_up_with_market_regime_filter,7cbaa484e9d0,0.8623327031149688,5093250.079138395,7093250.079138395,2.546625039569198,0.6764087588583427,-99034.17989067733,-0.013921801543715053,7.951777062465442,False,True,0.14688007941593514,10.421959847178742
BOTH,500000000.0,2.0,avoid_weak_day,composite_score,30_80,technology_industrials_only,focused_challenger_82aa5a95,closed_limit_up_with_market_regime_filter,e28577e8781a,0.8623327031149688,5093250.079138395,7093250.079138395,2.546625039569198,0.6764087588583427,-99034.17989067733,-0.013921801543715053,7.951777062465442,False,True,0.14688007941593514,10.421959847178742
TPEX,500000000.0,1.5,avoid_weak_day,composite_score,30_80,technology_industrials_only,focused_challenger_c2a6c30a,closed_limit_up_with_market_regime_filter,85455172043b,0.8623327031149688,5093250.079138395,7093250.079138395,2.546625039569198,0.6764087588583427,-99034.17989067733,-0.013921801543715053,7.951777062465442,False,True,0.14688007941593514,10.421959847178742
BOTH,500000000.0,1.2,avoid_weak_day,composite_score,30_80,technology_industrials_only,focused_challenger_247abc24,closed_limit_up_with_market_regime_filter,89a130a4d651,0.8623327031149688,5093250.079138395,7093250.079138395,2.546625039569198,0.6764087588583427,-99034.17989067733,-0.013921801543715053,7.951777062465442,False,True,0.14688007941593514,10.421959847178742
BOTH,500000000.0,1.2,avoid_weak_day,day0_turnover_twd,30_80,technology_industrials_only,focused_challenger_9afe3746,closed_limit_up_with_market_regime_filter,66d06ad94c3c,0.8614489777535422,5091075.2000710955,7091075.2000710955,2.545537600035548,0.6761989729243858,-99013.85676921904,-0.013923242601908357,7.955701948311655,False,True,0.1477623637191684,10.431337848175598
BOTH,500000000.0,1.5,avoid_weak_day,day0_turnover_twd,30_80,technology_industrials_only,focused_challenger_c04c8448,closed_limit_up_with_market_regime_filter,8aecb618749b,0.8614489777535422,5091075.2000710955,7091075.2000710955,2.545537600035548,0.6761989729243858,-99013.85676921904,-0.013923242601908357,7.955701948311655,False,True,0.1477623637191684,10.431337848175598
TPEX,500000000.0,1.5,avoid_weak_day,day0_turnover_twd,30_80,technology_industrials_only,focused_challenger_a1cf221c,closed_limit_up_with_market_regime_filter,3f3cf93c1589,0.8614489777535422,5091075.2000710955,7091075.2000710955,2.545537600035548,0.6761989729243858,-99013.85676921904,-0.013923242601908357,7.955701948311655,False,True,0.1477623637191684,10.431337848175598
TPEX,500000000.0,1.2,avoid_weak_day,day0_turnover_twd,30_80,technology_industrials_only,focused_challenger_abd0a91d,closed_limit_up_with_market_regime_filter,1c3777aac2d9,0.8614489777535422,5091075.2000710955,7091075.2000710955,2.545537600035548,0.6761989729243858,-99013.85676921904,-0.013923242601908357,7.955701948311655,False,True,0.1477623637191684,10.431337848175598
TPEX,500000000.0,1.2,avoid_weak_day,composite_score,30_80,technology_industrials_only,focused_challenger_63bbe275,closed_limit_up_with_market_regime_filter,aa613293614e,0.8623327031149688,5093250.079138395,7093250.079138395,2.546625039569198,0.6764087588583427,-99034.17989067733,-0.013921801543715053,7.951777062465442,False,True,0.14688007941593514,10.421959847178742
