section,symbol,name,sector,industry,trades,avg_net_return,median_net_return,win_rate,profit_factor,total_net_pnl,max_drawdown,first_trade_date,last_trade_date,active_quarters,max_trades_single_quarter,trade_share,pnl_share,symbols,net_pnl,top_1_symbol_trade_share,top_5_symbol_trade_share,top_10_symbol_trade_share,top_20_symbol_trade_share,top_1_symbol_pnl_share,top_5_symbol_pnl_share,top_10_symbol_pnl_share,top_20_symbol_pnl_share,hhi_by_symbol_trades,hhi_by_symbol_pnl,symbol_hotness_bucket,scenario
symbol_summary,3372,典範,Technology/Electronics,Semiconductor,1,0.07470301877934273,0.07470301877934273,1.0,inf,17502.9173,0.0,2024-03-01,2024-03-01,1.0,1.0,0.0017211703958691911,0.005683033092396917,,,,,,,,,,,,,,
symbol_summary,8289,泰藝,Technology/Electronics,Electronic Components,2,0.032103531589780965,0.032103531589780965,1.0,inf,17074.6804,0.0,2026-05-21,2026-05-22,1.0,2.0,0.0034423407917383822,0.005543988587279735,,,,,,,,,,,,,,
symbol_summary,4542,科嶠,Technology/Electronics,Electronic Components,2,0.030303520466534728,0.030303520466534728,1.0,inf,17026.8036,0.0,2024-09-16,2024-09-19,1.0,2.0,0.0034423407917383822,0.005528443439342706,,,,,,,,,,,,,,
symbol_summary,3221,台嘉碩,Technology/Electronics,Communications/Internet,3,0.018256947794383378,-0.007365270618556701,0.3333333333333333,4.232570731324942,16870.7165,-5218.9783000000025,2026-03-24,2026-06-09,2.0,2.0,0.0051635111876075735,0.005477763421869489,,,,,,,,,,,,,,
symbol_summary,6207,雷科,Technology/Electronics,Electronic Components,5,0.013279048937004437,0.006412139871382636,0.8,5.630190882509033,16812.116599999998,-3630.977,2024-04-02,2026-01-28,4.0,2.0,0.008605851979345954,0.005458736583931385,,,,,,,,,,,,,,
symbol_summary,4543,萬在,Industrials/Other,Electric Machinery,4,0.01613448828705879,0.007769818884818886,1.0,inf,16627.57919999997,0.0,2024-02-27,2024-07-05,3.0,2.0,0.0068846815834767644,0.005398819020875479,,,,,,,,,,,,,,
symbol_summary,6609,瀧澤科,Industrials/Other,Electric Machinery,2,0.02861253633008454,0.02861253633008454,1.0,inf,15982.4311,0.0,2024-08-16,2024-09-16,1.0,2.0,0.0034423407917383822,0.005189345483467128,,,,,,,,,,,,,,
symbol_summary,6174,安碁,Technology/Electronics,Electronic Components,1,0.053796176470588236,0.053796176470588236,1.0,inf,15089.8275,0.0,2026-05-22,2026-05-22,1.0,1.0,0.0017211703958691911,0.0048995254660239435,,,,,,,,,,,,,,
symbol_summary,3498,陽程,Technology/Electronics,Other Electronics,4,0.01878551987913912,0.016657063658851844,0.5,10.578797163019125,15000.693300000003,-1566.030999999999,2024-07-03,2024-12-25,2.0,3.0,0.0068846815834767644,0.004870584427248407,,,,,,,,,,,,,,
symbol_summary,6175,立敦,Technology/Electronics,Electronic Components,7,0.007958149662906517,0.014093570689655171,0.5714285714285714,1.9828318242837335,14664.206800000027,-12129.019799999971,2025-02-13,2026-04-15,4.0,3.0,0.012048192771084338,0.0047613304165101695,,,,,,,,,,,,,,
symbol_summary,6270,倍微,Technology/Electronics,Electronic Distribution,1,0.05179864772727273,0.05179864772727273,1.0,inf,14586.4992,0.0,2024-07-10,2024-07-10,1.0,1.0,0.0017211703958691911,0.004736099487587773,,,,,,,,,,,,,,
symbol_summary,4991,環宇-KY,Technology/Electronics,Semiconductor,3,0.01574842716822453,0.002450136174636174,1.0,inf,13928.285999999971,0.0,2025-05-14,2025-06-16,1.0,3.0,0.0051635111876075735,0.004522383834743281,,,,,,,,,,,,,,
symbol_summary,3580,友威科,Technology/Electronics,Other Electronics,2,0.02463225681818182,0.02463225681818182,1.0,inf,13697.1564,0.0,2024-06-20,2025-02-19,2.0,1.0,0.0034423407917383822,0.004447338221322466,,,,,,,,,,,,,,
symbol_summary,3390,旭軟,Technology/Electronics,Electronic Components,2,0.033133610381909935,0.033133610381909935,1.0,inf,13266.9279,0.0,2024-02-23,2024-02-26,1.0,2.0,0.0034423407917383822,0.004307647062363937,,,,,,,,,,,,,,
symbol_summary,8042,金山電,Technology/Electronics,Electronic Components,2,0.02383164345337902,0.02383164345337902,1.0,inf,13172.905200000001,0.0,2025-11-24,2026-01-09,2.0,1.0,0.0034423407917383822,0.004277118773486259,,,,,,,,,,,,,,
symbol_summary,6125,廣運,Industrials/Other,Electric Machinery,6,0.009377810027029329,0.012044339749686953,0.6666666666666666,2.6667850938631292,12985.927999999942,-7791.0032,2024-02-26,2026-06-01,4.0,2.0,0.010327022375215147,0.004216409030252538,,,,,,,,,,,,,,
symbol_summary,3511,矽瑪,Technology/Electronics,Electronic Components,1,0.047047788482834994,0.047047788482834994,1.0,inf,12745.2459,0.0,2024-11-19,2024-11-19,1.0,1.0,0.0017211703958691911,0.00413826180967193,,,,,,,,,,,,,,
symbol_summary,8182,加高,Technology/Electronics,Electronic Components,2,0.02328322626959474,0.02328322626959474,1.0,inf,12415.368,0.0,2026-06-09,2026-06-11,1.0,2.0,0.0034423407917383822,0.004031153549373494,,,,,,,,,,,,,,
symbol_summary,5309,系統電,Technology/Electronics,Electronic Components,3,0.014625431254526674,0.005263626262626262,1.0,inf,12216.5787,0.0,2024-03-27,2025-09-09,2.0,2.0,0.0051635111876075735,0.003966608528052138,,,,,,,,,,,,,,
symbol_summary,3188,鑫龍騰,Industrials/Other,Building Materials/Construction,1,0.046527814885496184,0.046527814885496184,1.0,inf,12190.2875,0.0,2024-07-29,2024-07-29,1.0,1.0,0.0017211703958691911,0.003958072021989871,,,,,,,,,,,,,,
symbol_summary,3360,尚立,Technology/Electronics,Electronic Distribution,1,0.042016146214099215,0.042016146214099215,1.0,inf,12069.137999999999,0.0,2024-09-13,2024-09-13,1.0,1.0,0.0017211703958691911,0.00391873591556678,,,,,,,,,,,,,,
symbol_summary,3540,曜越,Technology/Electronics,Computer/Peripheral,2,0.0341921209050726,0.0341921209050726,1.0,inf,11810.4742,0.0,2024-03-06,2024-03-07,1.0,2.0,0.0034423407917383822,0.0038347502056414336,,,,,,,,,,,,,,
symbol_summary,5251,天鉞電,Technology/Electronics,Optoelectronics,1,0.0403215574912892,0.0403215574912892,1.0,inf,11572.287,0.0,2025-06-17,2025-06-17,1.0,1.0,0.0017211703958691911,0.003757413055691844,,,,,,,,,,,,,,
